seq	06C	3001	3500
seq	06C	3501	4000
seq	06C	4001	4500
seq	06C	4501	5000
seq	06C	5001	5500
seq	06C	5501	6000
seq	06C	6001	6500
seq	06C	6501	7000
seq	06C	7001	7500
seq	06C	7501	8000
seq	06C	8001	8500
seq	06C	8501	9000
seq	06C	9001	9500
seq	06C	9501	10000
seq	06C	10001	10500
seq	06C	10501	11000
seq	06C	11001	11500
seq	06C	11501	12000
seq	06C	12001	12500
seq	06C	12501	13000
seq	06C	13001	13500
seq	06C	13501	14000
seq	06C	14001	14500
seq	06C	14501	15000
seq	06C	15001	15500
seq	06C	15501	16000
seq	06D	1	500
seq	06D	501	1000
seq	06D	1001	1500
seq	06D	1501	2000
seq	06D	2001	2500
seq	06D	2501	3000
seq	06D	3001	3500
seq	06D	3501	4000
seq	06D	4001	4500
seq	06D	4501	5000
seq	06D	5001	5500
seq	06D	5501	6000
seq	06D	6001	6500
seq	06D	6501	7000
seq	06D	7001	7500
seq	06D	7501	8000
seq	06D	8001	8500
seq	06D	8501	9000
seq	06D	9001	9500
seq	06D	9501	10000
seq	06D	10001	10500
seq	06D	10501	11000
seq	06D	11001	11500
seq	06D	11501	12000
seq	06D	12001	12500
seq	06D	12501	13000
seq	06D	13001	13500
seq	06D	13501	14000
seq	06D	14001	14500
seq	06E(6A)	1	500
seq	06E(6A)	501	1000
seq	06E(6A)	1001	1500
seq	06E(6A)	1501	2000
seq	06E(6A)	2001	2500
seq	06E(6A)	2501	3000
seq	06E(6A)	3001	3500
seq	06E(6A)	3501	4000
seq	06E(6A)	4001	4500
seq	06E(6A)	4501	5000
seq	06E(6A)	5001	5500
seq	06E(6A)	5501	6000
seq	06E(6A)	6001	6500
seq	06E(6A)	6501	7000
seq	06E(6A)	7001	7500
seq	06E(6A)	7501	8000
seq	06E(6A)	8001	8500
seq	06E(6A)	8501	9000
seq	06E(6A)	9001	9500
seq	06E(6A)	9501	10000
seq	06E(6A)	10001	10500
seq	06E(6A)	10501	11000
seq	06E(6A)	11001	11500
seq	06E(6A)	11501	12000
seq	06E(6A)	12001	12500
seq	06E(6A)	12501	13000
seq	06E(6A)	13001	13500
seq	06E(6A)	13501	14000
seq	06E(6A)	14001	14500
seq	06E(6A)	14501	15000
seq	06E(6B)	1	500
seq	06E(6B)	501	1000
seq	06E(6B)	1001	1500
seq	06E(6B)	1501	2000
seq	06E(6B)	2001	2500
seq	06E(6B)	2501	3000
seq	06E(6B)	3001	3500
seq	06E(6B)	3501	4000
seq	06E(6B)	4001	4500
seq	06E(6B)	4501	5000
seq	06E(6B)	5001	5500
seq	06E(6B)	5501	6000
seq	06E(6B)	6001	6500
seq	06E(6B)	6501	7000
seq	06E(6B)	7001	7500
seq	06E(6B)	7501	8000
seq	06E(6B)	8001	8500
seq	06E(6B)	8501	9000
seq	06E(6B)	9001	9500
seq	06E(6B)	9501	10000
seq	06E(6B)	10001	10500
seq	06E(6B)	10501	11000
seq	06E(6B)	11001	11500
seq	06E(6B)	11501	12000
seq	06E(6B)	12001	12500
seq	06E(6B)	12501	13000
seq	06E(6B)	13001	13500
seq	06E(6B)	13501	14000
seq	06E(6B)	14001	14500
seq	06E(6B)	14501	15000
seq	07A	1	500
seq	07A	501	1000
seq	07A	1001	1500
seq	07A	1501	2000
seq	07A	2001	2500
seq	07A	2501	3000
seq	07A	3001	3500
seq	07A	3501	4000
seq	07A	4001	4500
seq	07A	4501	5000
seq	07A	5001	5500
seq	07A	5501	6000
seq	07A	6001	6500
seq	07A	6501	7000
seq	07A	7001	7500
seq	07A	7501	8000
seq	07A	8001	8500
seq	07A	8501	9000
seq	07A	9001	9500
seq	07A	9501	10000
seq	07A	10001	10500
seq	07A	10501	11000
seq	07A	11001	11500
seq	07A	11501	12000
seq	07A	12001	12500
seq	07A	12501	13000
seq	07A	13001	13500
seq	07A	13501	14000
seq	07A	14001	14500
seq	07A	14501	15000
seq	07A	15001	15500
seq	07A	15501	16000
seq	07A	16001	16500
seq	07A	16501	17000
seq	07A	17001	17500
seq	07A	17501	18000
seq	07A	18001	18500
seq	07A	18501	19000
seq	07A	19001	19500
seq	07A	19501	20000
seq	07A	20001	20469
seq	07B	1	500
seq	07B	501	1000
seq	07B	1001	1500
seq	07B	1501	2000
seq	07B	2001	2500
seq	07B	2501	3000
seq	07B	3001	3500
seq	07B	3501	4000
seq	07B	4001	4500
seq	07B	4501	5000
seq	07B	5001	5500
seq	07B	5501	6000
seq	07B	6001	6500
seq	07B	6501	7000
seq	07B	7001	7500
seq	07B	7501	8000
seq	07B	8001	8500
seq	07B	8501	9000
seq	07B	9001	9500
seq	07B	9501	10000
seq	07B	10001	10500
seq	07B	10501	11000
seq	07B	11001	11500
seq	07B	11501	12000
seq	07B	12001	12500
seq	07B	12501	13000
seq	07B	13001	13500
seq	07B	13501	14000
seq	07B	14001	14500
seq	07B	14501	15000
seq	07B	15001	15500
seq	07B	15501	16000
seq	07B	16001	16500
seq	07B	16501	17000
seq	07B	17001	17500
seq	07B	17501	18000
seq	07B	18001	18500
seq	07B	18501	19000
seq	07B	19001	19500
seq	07C	1	500
seq	07C	501	1000
seq	07C	1001	1500
seq	07C	1501	2000
seq	07C	2001	2500
seq	07C	2501	3000
seq	07C	3001	3500
seq	07C	3501	4000
seq	07C	4001	4500
seq	07C	4501	5000
seq	07C	5001	5500
seq	07C	5501	6000
seq	07C	6001	6500
seq	07C	6501	7000
seq	07C	7001	7500
seq	07C	7501	8000
seq	07C	8001	8500
seq	07C	8501	9000
seq	07C	9001	9500
seq	07C	9501	10000
seq	07C	10001	10500
seq	07C	10501	11000
seq	07C	11001	11500
seq	07C	11501	12000
seq	07C	12001	12500
seq	07C	12501	13000
seq	07C	13001	13500
seq	07C	13501	14000
seq	07C	14001	14500
seq	07C	14501	15000
seq	07C	15001	15500
seq	07C	15501	16000
seq	07C	16001	16500
seq	07C	16501	17000
seq	07C	17001	17500
seq	07C	17501	18000
seq	07C	18001	18402
seq	07F	1	500
seq	07F	501	1000
seq	07F	1001	1500
seq	07F	1501	2000
seq	07F	2001	2500
seq	07F	2501	3000
seq	07F	3001	3500
seq	07F	3501	4000
seq	07F	4001	4500
seq	07F	4501	5000
seq	07F	5001	5500
seq	07F	5501	6000
seq	07F	6001	6500
seq	07F	6501	7000
seq	07F	7001	7500
seq	07F	7501	8000
seq	07F	8001	8500
seq	07F	8501	9000
seq	07F	9001	9500
seq	07F	9501	10000
seq	07F	10001	10500
seq	07F	10501	11000
seq	07F	11001	11500
seq	07F	11501	12000
seq	07F	12001	12500
seq	07F	12501	13000
seq	07F	13001	13500
seq	07F	13501	14000
seq	07F	14001	14500
seq	07F	14501	15000
seq	07F	15001	15500
seq	07F	15501	16000
seq	07F	16001	16500
seq	07F	16501	17000
seq	07F	17001	17500
seq	07F	17501	18000
seq	07F	18001	18500
seq	07F	18501	19000
seq	07F	19001	19500
seq	07F	19501	20000
seq	07F	20001	20450
seq	08	1	500
seq	08	501	1000
seq	08	1001	1500
seq	08	1501	2000
seq	08	2001	2500
seq	08	2501	3000
seq	08	3001	3500
seq	08	3501	4000
seq	08	4001	4500
seq	08	4501	5000
seq	08	5001	5500
seq	08	5501	6000
seq	08	6001	6500
seq	08	6501	7000
seq	08	7001	7500
seq	08	7501	8000
seq	08	8001	8500
seq	08	8501	9000
seq	08	9001	9500
seq	08	9501	10000
seq	08	10001	10500
seq	08	10501	11000
seq	08	11001	11500
seq	08	11501	12000
seq	09A	1	500
seq	09A	501	1000
seq	09A	1001	1500
seq	09A	1501	2000
seq	09A	2001	2500
seq	09A	2501	3000
seq	09A	3001	3500
seq	09A	3501	4000
seq	09A	4001	4500
seq	09A	4501	5000
seq	09A	5001	5500
seq	09A	5501	6000
seq	09A	6001	6500
seq	09A	6501	7000
seq	09A	7001	7500
seq	09A	7501	8000
seq	09A	8001	8500
seq	09A	8501	9000
seq	09A	9001	9500
seq	09A	9501	10000
seq	09A	10001	10500
seq	09A	10501	11000
seq	09A	11001	11500
seq	09A	11501	12000
seq	09A	12001	12500
seq	09A	12501	13000
seq	09A	13001	13500
seq	09A	13501	14000
seq	09A	14001	14500
seq	09A	14501	15000
seq	09A	15001	15500
seq	09A	15501	16000
seq	09A	16001	16500
seq	09A	16501	17000
seq	09A	17001	17308
seq	09L	1	500
seq	09L	501	1000
seq	09L	1001	1500
seq	09L	1501	2000
seq	09L	2001	2500
seq	09L	2501	3000
seq	09L	3001	3500
seq	09L	3501	4000
seq	09L	4001	4500
seq	09L	4501	5000
seq	09L	5001	5500
seq	09L	5501	6000
seq	09L	6001	6500
seq	09L	6501	7000
seq	09L	7001	7500
seq	09L	7501	8000
seq	09L	8001	8500
seq	09L	8501	9000
seq	09L	9001	9500
seq	09L	9501	10000
seq	09L	10001	10500
seq	09L	10501	11000
seq	09L	11001	11500
seq	09L	11501	12000
seq	09L	12001	12500
seq	09L	12501	13000
seq	09L	13001	13500
seq	09L	13501	14000
seq	09L	14001	14500
seq	09L	14501	15000
seq	09L	15001	15500
seq	09N	1	500
seq	09N	501	1000
seq	09N	1001	1500
seq	09N	1501	2000
seq	09N	2001	2500
seq	09N	2501	3000
seq	09N	3001	3500
seq	09N	3501	4000
seq	09N	4001	4500
seq	09N	4501	5000
seq	09N	5001	5500
seq	09N	5501	6000
seq	09N	6001	6500
seq	09N	6501	7000
seq	09N	7001	7500
seq	09N	7501	8000
seq	09N	8001	8500
seq	09N	8501	9000
seq	09N	9001	9500
seq	09N	9501	10000
seq	09N	10001	10500
seq	09N	10501	11000
seq	09N	11001	11500
seq	09N	11501	12000
seq	09N	12001	12500
seq	09N	12501	13000
seq	09N	13001	13500
seq	09N	13501	14000
seq	09N	14001	14500
seq	09N	14501	15000
seq	09N	15001	15500
seq	09V	1	500
seq	09V	501	1000
seq	09V	1001	1500
seq	09V	1501	2000
seq	09V	2001	2500
seq	09V	2501	3000
seq	09V	3001	3500
seq	09V	3501	4000
seq	09V	4001	4500
seq	09V	4501	5000
seq	09V	5001	5500
seq	09V	5501	6000
seq	09V	6001	6500
seq	09V	6501	7000
seq	09V	7001	7500
seq	09V	7501	8000
seq	09V	8001	8500
seq	09V	8501	9000
seq	09V	9001	9500
seq	09V	9501	10000
seq	09V	10001	10500
seq	09V	10501	11000
seq	09V	11001	11500
seq	09V	11501	12000
seq	09V	12001	12500
seq	09V	12501	13000
seq	09V	13001	13500
seq	09V	13501	14000
seq	09V	14001	14500
seq	09V	14501	15000
seq	09V	15001	15500
seq	09V	15501	16000
seq	09V	16001	16500
seq	09V	16501	17000
seq	09V	17001	17309
seq	10A	1	500
seq	10A	501	1000
seq	10A	1001	1500
seq	10A	1501	2000
seq	10A	2001	2500
seq	10A	2501	3000
seq	10A	3001	3500
seq	10A	3501	4000
seq	10A	4001	4500
seq	10A	4501	5000
seq	10A	5001	5500
seq	10A	5501	6000
seq	10A	6001	6500
seq	10A	6501	7000
seq	10A	7001	7500
seq	10A	7501	8000
seq	10A	8001	8500
seq	10A	8501	9000
seq	10A	9001	9500
seq	10A	9501	10000
seq	10A	10001	10500
seq	10A	10501	11000
seq	10A	11001	11500
seq	10A	11501	12000
seq	10A	12001	12500
seq	10A	12501	13000
seq	10A	13001	13500
seq	10A	13501	14000
seq	10B	1	500
seq	10B	501	1000
seq	10B	1001	1500
seq	10B	1501	2000
seq	10B	2001	2500
seq	10B	2501	3000
seq	10B	3001	3500
seq	10B	3501	4000
seq	10B	4001	4500
seq	10B	4501	5000
seq	10B	5001	5500
seq	10B	5501	6000
seq	10B	6001	6500
seq	10B	6501	7000
seq	10B	7001	7500
seq	10B	7501	8000
seq	10B	8001	8500
seq	10B	8501	9000
seq	10B	9001	9500
seq	10B	9501	10000
seq	10B	10001	10500
seq	10B	10501	11000
seq	10B	11001	11500
seq	10B	11501	12000
seq	10B	12001	12500
seq	10B	12501	13000
seq	10B	13001	13500
seq	10B	13501	14000
seq	10C	1	500
seq	10C	501	1000
seq	10C	1001	1500
seq	10C	1501	2000
seq	10C	2001	2500
seq	10C	2501	3000
seq	10C	3001	3500
seq	10C	3501	4000
seq	10C	4001	4500
seq	10C	4501	5000
seq	10C	5001	5500
seq	10C	5501	6000
seq	10C	6001	6500
seq	10C	6501	7000
seq	10C	7001	7500
seq	10C	7501	8000
seq	10C	8001	8500
seq	10C	8501	9000
seq	10C	9001	9500
seq	10C	9501	10000
seq	10C	10001	10500
seq	10C	10501	11000
seq	10C	11001	11500
seq	10C	11501	12000
seq	10C	12001	12500
seq	10C	12501	13000
seq	10C	13001	13500
seq	10C	13501	14000
seq	10C	14001	14500
seq	10C	14501	15000
seq	10F	1	500
seq	10F	501	1000
seq	10F	1001	1500
seq	10F	1501	2000
seq	10F	2001	2500
seq	10F	2501	3000
seq	10F	3001	3500
seq	10F	3501	4000
seq	10F	4001	4500
seq	10F	4501	5000
seq	10F	5001	5500
seq	10F	5501	6000
seq	10F	6001	6500
seq	10F	6501	7000
seq	10F	7001	7500
seq	10F	7501	8000
seq	10F	8001	8500
seq	10F	8501	9000
seq	10F	9001	9500
seq	10F	9501	10000
seq	10F	10001	10500
seq	10F	10501	11000
seq	10F	11001	11500
seq	10F	11501	12000
seq	10F	12001	12500
seq	10F	12501	13000
seq	10F	13001	13500
seq	10F	13501	14000
seq	10F	14001	14500
seq	10F	14501	15000
seq	11A	1	500
seq	11A	501	1000
seq	11A	1001	1500
seq	11A	1501	2000
seq	11A	2001	2500
seq	11A	2501	3000
seq	11A	3001	3500
seq	11A	3501	4000
seq	11A	4001	4500
seq	11A	4501	5000
seq	11A	5001	5500
seq	11A	5501	6000
seq	11A	6001	6500
seq	11A	6501	7000
seq	11A	7001	7500
seq	11A	7501	8000
seq	11A	8001	8500
seq	11A	8501	9000
seq	11A	9001	9500
seq	11A	9501	10000
seq	11A	10001	10500
seq	11A	10501	11000
seq	11A	11001	11500
seq	11A	11501	12000
seq	11A	12001	12500
seq	11A	12501	13000
seq	11A	13001	13500
seq	11A	13501	14000
seq	11A	14001	14500
seq	11A	14501	14798
seq	11B	1	500
seq	11B	501	1000
seq	11B	1001	1500
seq	11B	1501	2000
seq	11B	2001	2500
seq	11B	2501	3000
seq	11B	3001	3500
seq	11B	3501	4000
seq	11B	4001	4500
seq	11B	4501	5000
seq	11B	5001	5500
seq	11B	5501	6000
seq	11B	6001	6500
seq	11B	6501	7000
seq	11B	7001	7500
seq	11B	7501	8000
seq	11B	8001	8500
seq	11B	8501	9000
seq	11B	9001	9500
seq	11B	9501	10000
seq	11B	10001	10500
seq	11B	10501	11000
seq	11B	11001	11500
seq	11B	11501	12000
seq	11B	12001	12500
seq	11B	12501	13000
seq	11B	13001	13401
seq	11C	1	500
seq	11C	501	1000
seq	11C	1001	1500
seq	11C	1501	2000
seq	11C	2001	2500
seq	11C	2501	3000
seq	11C	3001	3500
seq	11C	3501	4000
seq	11C	4001	4500
seq	11C	4501	5000
seq	11C	5001	5500
seq	11C	5501	6000
seq	11C	6001	6500
seq	11C	6501	7000
seq	11C	7001	7500
seq	11C	7501	8000
seq	11C	8001	8500
seq	11C	8501	9000
seq	11C	9001	9500
seq	11C	9501	10000
seq	11C	10001	10500
seq	11C	10501	11000
seq	11C	11001	11500
seq	11C	11501	12000
seq	11C	12001	12500
seq	11C	12501	13000
seq	11C	13001	13384
seq	11D	1	500
seq	11D	501	1000
seq	11D	1001	1500
seq	11D	1501	2000
seq	11D	2001	2500
seq	11D	2501	3000
seq	11D	3001	3500
seq	11D	3501	4000
seq	11D	4001	4500
seq	11D	4501	5000
seq	11D	5001	5500
seq	11D	5501	6000
seq	11D	6001	6500
seq	11D	6501	7000
seq	11D	7001	7500
seq	11D	7501	8000
seq	11D	8001	8500
seq	11D	8501	9000
seq	11D	9001	9500
seq	11D	9501	10000
seq	11D	10001	10500
seq	11D	10501	11000
seq	11D	11001	11500
seq	11D	11501	12000
seq	11D	12001	12500
seq	11D	12501	13000
seq	11D	13001	13500
seq	11D	13501	14000
seq	11D	14001	14500
seq	11D	14501	14798
seq	11F	1	500
seq	11F	501	1000
seq	11F	1001	1500
seq	11F	1501	2000
seq	11F	2001	2500
seq	11F	2501	3000
seq	11F	3001	3500
seq	11F	3501	4000
seq	11F	4001	4500
seq	11F	4501	5000
seq	11F	5001	5500
seq	11F	5501	6000
seq	11F	6001	6500
seq	11F	6501	7000
seq	11F	7001	7500
seq	11F	7501	8000
seq	11F	8001	8500
seq	11F	8501	9000
seq	11F	9001	9500
seq	11F	9501	10000
seq	11F	10001	10500
seq	11F	10501	11000
seq	11F	11001	11500
seq	11F	11501	12000
seq	11F	12001	12500
seq	11F	12501	13000
seq	11F	13001	13500
seq	11F	13501	14000
seq	11F	14001	14500
seq	11F	14501	14857
seq	12A	1	500
seq	12A	501	1000
seq	12A	1001	1500
seq	12A	1501	2000
seq	12A	2001	2500
seq	12A	2501	3000
seq	12A	3001	3500
seq	12A	3501	4000
seq	12A	4001	4500
seq	12A	4501	5000
seq	12A	5001	5500
seq	12A	5501	6000
seq	12A	6001	6500
seq	12A	6501	7000
seq	12A	7001	7500
seq	12A	7501	8000
seq	12A	8001	8500
seq	12A	8501	9000
seq	12A	9001	9500
seq	12A	9501	10000
seq	12A	10001	10500
seq	12A	10501	11000
seq	12A	11001	11500
seq	12A	11501	12000
seq	12A	12001	12500
seq	12A	12501	13000
seq	12A	13001	13500
seq	12A	13501	14000
seq	12A	14001	14500
seq	12A	14501	15000
seq	12A	15001	15500
seq	12A	15501	16000
seq	12A	16001	16500
seq	12A	16501	17000
seq	12A	17001	17500
seq	12A	17501	18000
seq	12A	18001	18500
seq	12A	18501	19000
seq	12A	19001	19500
seq	12A	19501	19954
seq	12B	1	500
seq	12B	501	1000
seq	12B	1001	1500
seq	12B	1501	2000
seq	12B	2001	2500
seq	12B	2501	3000
seq	12B	3001	3500
seq	12B	3501	4000
seq	12B	4001	4500
seq	12B	4501	5000
seq	12B	5001	5500
seq	12B	5501	6000
seq	12B	6001	6500
seq	12B	6501	7000
seq	12B	7001	7500
seq	12B	7501	8000
seq	12B	8001	8500
seq	12B	8501	9000
seq	12B	9001	9500
seq	12B	9501	10000
seq	12B	10001	10500
seq	12B	10501	11000
seq	12B	11001	11500
seq	12B	11501	12000
seq	12B	12001	12500
seq	12B	12501	13000
seq	12B	13001	13500
seq	12B	13501	14000
seq	12B	14001	14500
seq	12B	14501	15000
seq	12B	15001	15500
seq	12B	15501	16000
seq	12B	16001	16500
seq	12B	16501	17000
seq	12B	17001	17500
seq	12B	17501	18000
seq	12B	18001	18500
seq	12B	18501	19000
seq	12F	1	500
seq	12F	501	1000
seq	12F	1001	1500
seq	12F	1501	2000
seq	12F	2001	2500
seq	12F	2501	3000
seq	12F	3001	3500
seq	12F	3501	4000
seq	12F	4001	4500
seq	12F	4501	5000
seq	12F	5001	5500
seq	12F	5501	6000
seq	12F	6001	6500
seq	12F	6501	7000
seq	12F	7001	7500
seq	12F	7501	8000
seq	12F	8001	8500
seq	12F	8501	9000
seq	12F	9001	9500
seq	12F	9501	10000
seq	12F	10001	10500
seq	12F	10501	11000
seq	12F	11001	11500
seq	12F	11501	12000
seq	12F	12001	12500
seq	12F	12501	13000
seq	12F	13001	13500
seq	12F	13501	14000
seq	12F	14001	14500
seq	12F	14501	15000
seq	12F	15001	15500
seq	12F	15501	16000
seq	12F	16001	16500
seq	12F	16501	17000
seq	12F	17001	17500
seq	12F	17501	18000
seq	12F	18001	18500
seq	12F	18501	19000
seq	13	1	500
seq	13	501	1000
seq	13	1001	1500
seq	13	1501	2000
seq	13	2001	2500
seq	13	2501	3000
seq	13	3001	3500
seq	13	3501	4000
seq	13	4001	4500
seq	13	4501	5000
seq	13	5001	5500
seq	13	5501	6000
seq	13	6001	6500
seq	13	6501	7000
seq	13	7001	7500
seq	13	7501	8000
seq	13	8001	8500
seq	13	8501	9000
seq	13	9001	9500
seq	13	9501	10000
seq	13	10001	10500
seq	13	10501	11000
seq	13	11001	11500
seq	13	11501	12000
seq	13	12001	12500
seq	13	12501	13000
seq	13	13001	13500
seq	13	13501	14000
seq	13	14001	14500
seq	13	14501	15000
seq	13	15001	15500
seq	13	15501	15817
seq	14	1	500
seq	14	501	1000
seq	14	1001	1500
seq	14	1501	2000
seq	14	2001	2500
seq	14	2501	3000
seq	14	3001	3500
seq	14	3501	4000
seq	14	4001	4500
seq	14	4501	5000
seq	14	5001	5500
seq	14	5501	6000
seq	14	6001	6500
seq	14	6501	7000
seq	14	7001	7500
seq	14	7501	8000
seq	14	8001	8500
seq	14	8501	9000
seq	14	9001	9500
seq	14	9501	10000
seq	14	10001	10500
seq	14	10501	11000
seq	14	11001	11500
seq	14	11501	12000
seq	14	12001	12500
seq	14	12501	12876
seq	15A	1	500
seq	15A	501	1000
seq	15A	1001	1500
seq	15A	1501	2000
seq	15A	2001	2500
seq	15A	2501	3000
seq	15A	3001	3500
seq	15A	3501	4000
seq	15A	4001	4500
seq	15A	4501	5000
seq	15A	5001	5500
seq	15A	5501	6000
seq	15A	6001	6500
seq	15A	6501	7000
seq	15A	7001	7500
seq	15A	7501	8000
seq	15A	8001	8500
seq	15A	8501	9000
seq	15A	9001	9500
seq	15A	9501	10000
seq	15A	10001	10500
seq	15A	10501	11000
seq	15A	11001	11500
seq	15A	11501	12000
seq	15A	12001	12500
seq	15A	12501	13000
seq	15A	13001	13500
seq	15A	13501	14000
seq	15A	14001	14500
seq	15A	14501	15000
seq	15A	15001	15500
seq	15A	15501	16000
seq	15A	16001	16472
seq	15B	1	500
seq	15B	501	1000
seq	15B	1001	1500
seq	15B	1501	2000
seq	15B	2001	2500
seq	15B	2501	3000
seq	15B	3001	3500
seq	15B	3501	4000
seq	15B	4001	4500
seq	15B	4501	5000
seq	15B	5001	5500
seq	15B	5501	6000
seq	15B	6001	6500
seq	15B	6501	7000
seq	15B	7001	7500
seq	15B	7501	8000
seq	15B	8001	8500
seq	15B	8501	9000
seq	15B	9001	9500
seq	15B	9501	10000
seq	15B	10001	10500
seq	15B	10501	11000
seq	15B	11001	11500
seq	15B	11501	12000
seq	15B	12001	12500
seq	15B	12501	13000
seq	15B	13001	13500
seq	15B	13501	14000
seq	15B	14001	14500
seq	15B	14501	15000
seq	15B	15001	15500
seq	15B	15501	16000
seq	15B	16001	16500
seq	15C	1	500
seq	15C	501	1000
seq	15C	1001	1500
seq	15C	1501	2000
seq	15C	2001	2500
seq	15C	2501	3000
seq	15C	3001	3500
seq	15C	3501	4000
seq	15C	4001	4500
seq	15C	4501	5000
seq	15C	5001	5500
seq	15C	5501	6000
seq	15C	6001	6500
seq	15C	6501	7000
seq	15C	7001	7500
seq	15C	7501	8000
seq	15C	8001	8500
seq	15C	8501	9000
seq	15C	9001	9500
seq	15C	9501	10000
seq	15C	10001	10500
seq	15C	10501	11000
seq	15C	11001	11500
seq	15C	11501	12000
seq	15C	12001	12500
seq	15C	12501	13000
seq	15C	13001	13500
seq	15C	13501	14000
seq	15C	14001	14500
seq	15C	14501	15000
seq	15C	15001	15500
seq	15C	15501	16000
